6.1025 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
9.4643 	EXP 	window1: blendMode = 'avg'
9.4747 	DATA 	Keypress: d
9.4764 	DEBUG 	Read csv file with pandas: Extra_Stimuli\gesture_practice.csv
9.4771 	EXP 	Imported Extra_Stimuli\gesture_practice.csv as conditions, 18 conditions, 4 params
9.4774 	EXP 	Created sequence: sequential, trialTypes=18, nReps=1, seed=None
9.4777 	EXP 	New trial (rep=0, index=0): {'Stimulus': u'right_schema_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'schema'}
9.5244 	EXP 	text_3: autoDraw = False
9.5244 	EXP 	image_5: image = u'Extra_Stimuli//right_schema_1_WHI.jpg'
9.5244 	EXP 	image_5: autoDraw = True
12.9780 	DATA 	Keypress: d
12.9788 	EXP 	New trial (rep=0, index=1): {'Stimulus': u'right_schema_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'schema'}
13.0111 	EXP 	image_5: autoDraw = False
13.0111 	EXP 	image_5: image = u'Extra_Stimuli//right_schema_2_WHI.jpg'
13.0111 	EXP 	image_5: autoDraw = True
17.1325 	DATA 	Keypress: d
17.1330 	EXP 	New trial (rep=0, index=2): {'Stimulus': u'ahead_schema_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'schema'}
17.1653 	EXP 	image_5: autoDraw = False
17.1653 	EXP 	image_5: image = u'Extra_Stimuli//ahead_schema_1_WHI.jpg'
17.1653 	EXP 	image_5: autoDraw = True
20.5361 	DATA 	Keypress: d
20.5527 	EXP 	New trial (rep=0, index=3): {'Stimulus': u'ahead_schema_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'schema'}
20.5860 	EXP 	image_5: autoDraw = False
20.5860 	EXP 	image_5: image = u'Extra_Stimuli//ahead_schema_2_WHI.jpg'
20.5860 	EXP 	image_5: autoDraw = True
22.0208 	DATA 	Keypress: d
22.0213 	EXP 	New trial (rep=0, index=4): {'Stimulus': u'left_schema_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'schema'}
22.0536 	EXP 	image_5: autoDraw = False
22.0536 	EXP 	image_5: image = u'Extra_Stimuli//left_schema_1_WHI.jpg'
22.0536 	EXP 	image_5: autoDraw = True
24.4066 	DATA 	Keypress: d
24.4071 	EXP 	New trial (rep=0, index=5): {'Stimulus': u'left_schema_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'schema'}
24.4394 	EXP 	image_5: autoDraw = False
24.4394 	EXP 	image_5: image = u'Extra_Stimuli//left_schema_2_WHI.jpg'
24.4394 	EXP 	image_5: autoDraw = True
26.6919 	DATA 	Keypress: d
26.6924 	EXP 	New trial (rep=0, index=6): {'Stimulus': u'right_word_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'word'}
26.7250 	EXP 	image_5: autoDraw = False
26.7250 	EXP 	image_5: image = u'Extra_Stimuli//right_word_1_WHI.jpg'
26.7250 	EXP 	image_5: autoDraw = True
30.0453 	DATA 	Keypress: d
30.0458 	EXP 	New trial (rep=0, index=7): {'Stimulus': u'right_word_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'word'}
30.0784 	EXP 	image_5: autoDraw = False
30.0784 	EXP 	image_5: image = u'Extra_Stimuli//right_word_2_WHI.jpg'
30.0784 	EXP 	image_5: autoDraw = True
33.2987 	DATA 	Keypress: d
33.2992 	EXP 	New trial (rep=0, index=8): {'Stimulus': u'ahead_word_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'word'}
33.3317 	EXP 	image_5: autoDraw = False
33.3317 	EXP 	image_5: image = u'Extra_Stimuli//ahead_word_1_WHI.jpg'
33.3317 	EXP 	image_5: autoDraw = True
34.8005 	DATA 	Keypress: d
34.8010 	EXP 	New trial (rep=0, index=9): {'Stimulus': u'ahead_word_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'word'}
34.8333 	EXP 	image_5: autoDraw = False
34.8333 	EXP 	image_5: image = u'Extra_Stimuli//ahead_word_2_WHI.jpg'
34.8333 	EXP 	image_5: autoDraw = True
35.4175 	DATA 	Keypress: d
35.4180 	EXP 	New trial (rep=0, index=10): {'Stimulus': u'left_word_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'word'}
35.4506 	EXP 	image_5: autoDraw = False
35.4506 	EXP 	image_5: image = u'Extra_Stimuli//left_word_1_WHI.jpg'
35.4506 	EXP 	image_5: autoDraw = True
36.0515 	DATA 	Keypress: d
36.0520 	EXP 	New trial (rep=0, index=11): {'Stimulus': u'left_word_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'word'}
36.0845 	EXP 	image_5: autoDraw = False
36.0845 	EXP 	image_5: image = u'Extra_Stimuli//left_word_2_WHI.jpg'
36.0845 	EXP 	image_5: autoDraw = True
36.4562 	DATA 	Keypress: d
36.4567 	EXP 	New trial (rep=0, index=12): {'Stimulus': u'right_image_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'image'}
36.5017 	EXP 	image_5: autoDraw = False
36.5017 	EXP 	image_5: image = u'Extra_Stimuli//right_image_1_WHI.jpg'
36.5017 	EXP 	image_5: autoDraw = True
82.9371 	DATA 	Keypress: f
83.4497 	DATA 	Keypress: d
83.4502 	EXP 	New trial (rep=0, index=13): {'Stimulus': u'right_image_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'image'}
83.4996 	EXP 	image_5: autoDraw = False
83.4996 	EXP 	image_5: image = u'Extra_Stimuli//right_image_2_WHI.jpg'
83.4996 	EXP 	image_5: autoDraw = True
84.2004 	DATA 	Keypress: d
84.2010 	EXP 	New trial (rep=0, index=14): {'Stimulus': u'ahead_image_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'image'}
84.2336 	EXP 	image_5: autoDraw = False
84.2336 	EXP 	image_5: image = u'Extra_Stimuli//ahead_image_1_WHI.jpg'
84.2336 	EXP 	image_5: autoDraw = True
84.9180 	DATA 	Keypress: d
84.9186 	EXP 	New trial (rep=0, index=15): {'Stimulus': u'ahead_image_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'image'}
84.9508 	EXP 	image_5: autoDraw = False
84.9508 	EXP 	image_5: image = u'Extra_Stimuli//ahead_image_2_WHI.jpg'
84.9508 	EXP 	image_5: autoDraw = True
85.3682 	DATA 	Keypress: d
85.3688 	EXP 	New trial (rep=0, index=16): {'Stimulus': u'left_image_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'image'}
85.4180 	EXP 	image_5: autoDraw = False
85.4180 	EXP 	image_5: image = u'Extra_Stimuli//left_image_1_WHI.jpg'
85.4180 	EXP 	image_5: autoDraw = True
87.1700 	DATA 	Keypress: d
87.1705 	EXP 	New trial (rep=0, index=17): {'Stimulus': u'left_image_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'image'}
87.2031 	EXP 	image_5: autoDraw = False
87.2031 	EXP 	image_5: image = u'Extra_Stimuli//left_image_2_WHI.jpg'
87.2031 	EXP 	image_5: autoDraw = True
