Stimulus_Practice,Direction,Number,Background,Format,Stimulus,direction,number,format,repeat_spatial_practice.thisRepN,repeat_spatial_practice.thisTrialN,repeat_spatial_practice.thisN,repeat_spatial_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.rt,key_resp_2.keys,key_resp_2.rt,key_resp_12.keys,key_resp_12.rt,key_resp_14.keys,key_resp_14.rt,key_resp_13.keys,key_resp_13.rt,direction_response.keys,direction_response.rt,date,frameRate,expName,participant,Scr or Whi,
,,,,,ahead_image_20_WHI.jpg,ahead,20,image,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,f,0.450030050706,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_7_WHI.jpg,left,7,image,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,f,0.513927592663,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_21_WHI.jpg,right,21,image,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,f,0.442584293894,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_10_WHI.jpg,ahead,10,schema,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,f,0.285938492976,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_13_WHI.jpg,left,13,schema,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,f,1.68535160134,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_3_WHI.jpg,ahead,3,schema,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,f,0.330099052284,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_1_WHI.jpg,ahead,1,schema,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,f,0.516928146128,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_7_WHI.jpg,left,7,schema,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,f,0.656288640806,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_14_WHI.jpg,ahead,14,schema,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,f,0.391464043409,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_6_WHI.jpg,left,6,schema,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,f,0.39016061509,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_1_WHI.jpg,left,1,schema,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,f,0.351426422596,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_8_WHI.jpg,left,8,schema,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,f,0.35438715457,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_9_WHI.jpg,ahead,9,schema,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,f,0.274931400781,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_9_WHI.jpg,right,9,schema,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,f,0.28363583819,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_21_WHI.jpg,right,21,schema,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,f,0.190084585221,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_14_WHI.jpg,right,14,schema,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,f,0.127651809249,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_19_WHI.jpg,left,19,schema,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,f,0.149096180219,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_15_WHI.jpg,ahead,15,schema,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,f,0.135306935757,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_schema_21_WHI.jpg,left,21,schema,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,f,0.0942019405775,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_6_WHI.jpg,right,6,schema,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,f,0.099015388405,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_schema_19_WHI.jpg,ahead,19,schema,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,f,0.200541158672,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_12_WHI.jpg,right,12,schema,,,,,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,f,0.00105916382745,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_7_WHI.jpg,right,7,schema,,,,,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,f,0.0602680586744,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_schema_5_WHI.jpg,right,5,schema,,,,,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,f,0.083791346522,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_4_WHI.jpg,ahead,4,image,,,,,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,f,1.8123445122,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_3_WHI.jpg,ahead,3,image,,,,,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,f,0.854446681216,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_4_WHI.jpg,right,4,image,,,,,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,f,0.457842409611,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_5_WHI.jpg,ahead,5,image,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,f,0.414590760367,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_20_WHI.jpg,right,20,image,,,,,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,f,0.329502143664,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_3_WHI.jpg,left,3,image,,,,,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,f,0.411807376659,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_19_WHI.jpg,right,19,image,,,,,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,f,0.367880407954,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_3_WHI.jpg,right,3,image,,,,,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,f,0.465811179951,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_14_WHI.jpg,left,14,image,,,,,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,f,0.430865345057,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_12_WHI.jpg,left,12,image,,,,,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,f,0.51331344177,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_2_WHI.jpg,left,2,image,,,,,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,f,0.398859715788,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_19_WHI.jpg,ahead,19,image,,,,,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,f,0.452867213637,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_21_WHI.jpg,left,21,image,,,,,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,f,0.546058843611,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_10_WHI.jpg,left,10,image,,,,,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,f,0.939128464321,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_18_WHI.jpg,ahead,18,image,,,,,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,f,0.487486267695,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,left_image_8_WHI.jpg,left,8,image,,,,,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,f,0.515746644698,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_16_WHI.jpg,ahead,16,image,,,,,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,f,0.465423230315,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_9_WHI.jpg,right,9,image,,,,,,,,,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,f,0.534293504898,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_16_WHI.jpg,right,16,image,,,,,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,f,0.437892773189,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,right_image_11_WHI.jpg,right,11,image,,,,,,,,,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,f,0.552943818271,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
,,,,,ahead_image_21_WHI.jpg,ahead,21,image,,,,,,,,,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,f,0.619171109982,2018_Aug_07_0904,None,Arrows_VVA_Direction,1001,Whi,
